score,fa_atr,fa_rep,fa_sol,fa_intra_rep,fa_elec,pro_close,hbond_sr_bb,hbond_lr_bb,hbond_bb_sc,hbond_sc,dslf_fa13,rama,omega,fa_dun,p_aa_pp,yhh_planarity,ref,P_ni_disulfides_side,P_ni_mtcontacts,P_ni_rmsd,P_ni_rmsd_threshold,P_ni_trials,ala_count,aroma_count,cys_count,design_score,exposed_hydrophobic,final_rmsd,his_count,met_count,packstat,P_ni_rmsd_type,time,newname
4.0,-208.769,43.859,126.187,0.565,-20.339,0.22,-3.197,-6.701,-2.95,-2.193,-0.528,6.76,20.31,78.593,-15.793,0.0,-12.023,0.0,17.0,0.991,2.0,6.0,0.0,4.0,3.0,4.0,360.384,3.322,0.0,1.0,0.52,no_motif,675.0,S4_1.1.2472
4.003,-180.647,39.714,107.615,0.554,-17.582,3.015,-9.159,-3.988,-4.22,-0.768,-1.23,11.964,16.221,72.967,-19.892,0.005,-10.566,0.0,15.0,1.459,2.0,6.0,0.0,6.0,2.0,4.003,306.378,5.689,1.0,0.0,0.488,no_motif,771.0,S4_1.1.2473
4.021,-183.924,44.21,105.269,0.612,-21.701,0.853,-4.057,-9.317,-1.504,-0.556,-0.197,14.284,13.092,60.544,-19.202,0.094,5.522,0.0,16.0,0.909,2.0,5.0,0.0,3.0,2.0,4.021,598.664,3.105,0.0,1.0,0.561,no_motif,567.0,S4_1.1.2474
4.024,-220.749,59.025,120.072,0.976,-23.974,0.0,-3.821,-9.339,-1.794,-1.705,-0.654,18.111,16.92,70.719,-20.778,0.0,1.014,0.0,17.0,0.976,2.0,2.0,2.0,7.0,2.0,4.024,529.483,3.555,0.0,0.0,0.49,no_motif,293.0,S4_1.1.2475
4.034,-199.941,45.876,114.863,0.739,-20.891,0.0,-2.844,-8.96,-1.668,-1.66,-0.495,7.334,12.539,69.534,-14.447,0.002,4.055,0.0,16.0,0.556,2.0,7.0,0.0,6.0,2.0,4.034,459.217,2.343,0.0,0.0,0.566,no_motif,628.0,S4_1.1.2476
4.044,-242.105,57.987,125.513,0.803,-19.344,0.83,-5.028,-8.385,-3.155,-2.451,-0.806,16.817,13.852,92.419,-18.963,0.007,-3.949,0.0,13.0,0.629,2.0,4.0,3.0,12.0,2.0,4.044,512.952,3.55,0.0,0.0,0.539,no_motif,413.0,S4_1.1.2477
4.045,-180.267,41.294,118.624,0.56,-21.32,0.393,-1.944,-7.561,-2.454,-4.335,-0.58,12.105,12.086,67.436,-21.378,0.0,-8.613,0.0,17.0,0.667,2.0,3.0,0.0,2.0,2.0,4.045,311.291,3.016,0.0,0.0,0.518,no_motif,399.0,S4_1.1.2478
4.046,-231.252,52.209,124.417,0.743,-19.448,0.078,-3.151,-12.978,-1.312,-1.308,-0.562,6.326,24.386,79.876,-13.799,0.0,-0.179,0.0,16.0,0.562,2.0,1.0,0.0,8.0,3.0,4.046,588.912,1.894,0.0,0.0,0.58,no_motif,154.0,S4_1.1.2479
4.064,-217.808,51.842,117.539,0.888,-17.543,0.654,-2.536,-9.642,-2.866,-0.48,-0.401,10.494,14.081,68.976,-16.624,0.001,7.49,0.0,16.0,0.54,2.0,6.0,1.0,7.0,3.0,4.064,414.596,3.501,0.0,0.0,0.588,no_motif,918.0,S4_1.1.2480
4.07,-219.166,49.467,107.978,0.828,-16.012,0.074,-3.366,-7.987,-1.595,-2.628,0.139,6.405,19.108,87.092,-15.816,0.328,-0.78,0.0,16.0,0.568,2.0,4.0,1.0,8.0,2.0,4.07,604.666,3.056,0.0,0.0,0.585,no_motif,595.0,S4_1.1.2481
4.073,-232.804,62.828,122.803,0.779,-17.257,0.31,-5.483,-9.487,-1.484,-0.275,-1.049,7.885,11.495,74.978,-16.618,0.043,7.409,0.0,15.0,0.574,2.0,2.0,0.0,7.0,3.0,4.073,498.528,2.204,0.0,0.0,0.661,no_motif,316.0,S4_1.1.2482
4.087,-209.176,49.225,110.175,0.736,-15.801,0.434,-3.465,-7.317,-3.03,-2.359,-1.041,13.677,13.479,75.577,-17.428,0.299,0.101,0.0,15.0,0.656,2.0,4.0,0.0,7.0,2.0,4.087,455.5,2.831,0.0,0.0,0.483,no_motif,452.0,S4_1.1.2483
4.096,-214.189,47.728,114.676,1.059,-18.197,0.006,-1.965,-6.609,-1.693,-1.075,-0.662,11.576,15.224,77.354,-18.322,0.0,-0.815,0.0,15.0,0.779,2.0,3.0,1.0,6.0,3.0,4.096,341.793,1.991,0.0,0.0,0.536,no_motif,361.0,S4_1.1.2484
4.115,-220.03,56.745,109.5,0.908,-16.19,0.0,-5.072,-6.816,-2.924,-0.754,-1.154,10.072,16.233,72.917,-16.406,0.024,7.063,0.0,13.0,0.849,2.0,4.0,1.0,12.0,2.0,4.115,589.905,2.886,0.0,0.0,0.536,no_motif,451.0,S4_1.1.2485
4.141,-219.038,55.41,117.113,0.801,-22.602,0.0,-5.683,-10.306,-2.895,-3.108,-0.585,6.678,24.139,77.247,-17.058,0.0,4.027,0.0,15.0,0.515,2.0,1.0,0.0,6.0,3.0,4.141,594.691,2.839,0.0,0.0,0.445,no_motif,153.0,S4_1.1.2486
4.177,-226.339,56.239,123.064,0.761,-26.122,0.608,-5.034,-5.004,-2.435,-2.553,-0.092,13.921,21.752,81.095,-17.64,0.157,-8.2,0.0,16.0,0.833,2.0,6.0,1.0,8.0,3.0,4.177,245.835,3.698,0.0,0.0,0.579,no_motif,680.0,S4_1.1.2487
4.184,-201.005,46.077,107.532,0.82,-19.784,0.488,-2.188,-7.706,-1.742,-0.341,-0.641,10.205,21.198,65.946,-16.185,0.002,1.508,0.0,15.0,0.564,2.0,3.0,0.0,9.0,2.0,4.184,370.766,3.36,0.0,0.0,0.396,no_motif,339.0,S4_1.1.2488
4.196,-234.368,51.934,120.49,0.908,-17.254,0.017,-5.408,-4.805,-1.455,-1.676,-0.496,7.947,27.134,82.352,-20.415,0.056,-0.765,0.0,15.0,0.577,2.0,2.0,1.0,9.0,3.0,4.196,470.675,3.052,0.0,0.0,0.587,no_motif,301.0,S4_1.1.2489
4.209,-189.315,53.279,92.023,0.531,-8.862,0.941,-2.1,-3.932,-1.654,-1.117,-0.913,16.494,15.69,63.416,-26.728,0.0,-3.544,0.0,16.0,1.081,2.0,5.0,0.0,5.0,2.0,4.209,256.416,10.264,0.0,0.0,0.557,no_motif,652.0,S4_1.1.2490
4.224,-210.419,54.558,106.463,0.691,-10.19,0.848,-4.656,-7.97,-0.808,-0.451,-0.992,12.914,10.485,74.17,-19.125,0.225,-1.519,0.0,14.0,0.574,2.0,5.0,2.0,7.0,3.0,4.224,405.292,2.326,0.0,0.0,0.56,no_motif,595.0,S4_1.1.2491
4.25,-207.984,51.943,114.463,0.715,-18.762,0.149,-5.539,-7.281,-3.812,-2.066,-0.427,11.671,18.663,75.968,-17.79,0.03,-5.689,0.0,14.0,1.107,2.0,3.0,1.0,5.0,2.0,4.25,379.427,2.989,0.0,0.0,0.507,no_motif,375.0,S4_1.1.2492
4.28,-188.053,37.335,106.264,0.683,-18.252,0.118,-4.234,-5.732,-1.733,-1.266,-0.441,9.089,10.47,75.179,-13.253,0.0,-1.894,0.0,15.0,0.556,2.0,2.0,1.0,1.0,3.0,4.28,337.24,3.574,0.0,0.0,0.51,no_motif,252.0,S4_1.1.2493
4.29,-183.394,42.383,94.275,0.613,-10.574,0.262,-2.217,-4.483,-1.797,-1.031,0.192,10.971,14.308,66.259,-18.236,0.0,-3.24,0.0,14.0,1.213,2.0,3.0,0.0,2.0,2.0,4.29,472.301,3.143,0.0,0.0,0.566,no_motif,372.0,S4_1.1.2494
4.309,-220.405,55.643,113.535,1.001,-19.948,0.275,-4.058,-7.67,-2.733,-1.104,1.282,9.233,11.654,74.478,-12.571,0.0,5.696,0.0,15.0,0.573,2.0,3.0,0.0,6.0,2.0,4.309,444.235,2.796,0.0,0.0,0.568,no_motif,328.0,S4_1.1.2495
4.315,-218.616,51.279,113.016,0.818,-16.659,0.354,-3.848,-10.003,-2.51,-2.075,-0.845,7.632,14.333,79.284,-14.375,0.004,6.526,0.0,14.0,0.553,2.0,4.0,1.0,10.0,3.0,4.315,444.577,2.274,0.0,0.0,0.558,no_motif,565.0,S4_1.1.2496
4.323,-257.732,61.566,129.247,0.986,-26.547,0.122,-5.98,-7.134,-1.923,-3.104,-1.079,9.178,23.13,106.229,-17.221,0.142,-5.558,0.0,12.0,1.229,2.0,1.0,0.0,11.0,2.0,4.323,556.987,2.783,0.0,0.0,0.595,no_motif,194.0,S4_1.1.2497
4.334,-211.822,43.013,104.303,1.002,-13.302,0.048,-3.426,-9.624,-0.823,-0.259,-1.175,5.551,12.553,86.529,-15.227,0.001,6.993,0.0,15.0,0.801,2.0,3.0,1.0,8.0,3.0,4.334,905.126,1.967,0.0,0.0,0.531,no_motif,328.0,S4_1.1.2498
4.356,-224.095,50.121,128.456,0.802,-24.017,0.065,-4.855,-8.579,-5.078,-2.168,0.105,13.581,13.536,86.528,-15.088,0.095,-5.052,0.0,13.0,0.619,2.0,4.0,0.0,3.0,2.0,4.356,350.163,3.433,0.0,0.0,0.568,no_motif,539.0,S4_1.1.2499
4.365,-205.31,45.817,124.015,0.745,-25.61,0.136,-3.238,-7.195,-5.061,-4.72,-0.474,9.177,16.756,80.963,-14.827,0.004,-6.815,0.0,14.0,0.979,2.0,2.0,0.0,5.0,3.0,4.365,290.887,2.034,0.0,0.0,0.492,no_motif,298.0,S4_1.1.2500
4.381,-200.236,56.618,102.929,0.659,-17.089,0.605,-1.79,-7.773,-2.084,-1.585,-0.046,5.816,20.293,70.915,-17.601,0.015,-5.265,0.0,16.0,0.578,2.0,9.0,1.0,4.0,3.0,4.381,398.577,2.713,0.0,0.0,0.587,no_motif,924.0,S4_1.1.2501
4.401,-230.66,53.134,123.296,0.78,-20.566,0.016,-3.495,-8.372,-3.84,-1.199,-0.778,8.183,22.108,82.87,-13.814,0.005,-3.268,0.0,13.0,0.573,2.0,6.0,2.0,5.0,2.0,4.401,351.626,2.263,1.0,0.0,0.604,no_motif,664.0,S4_1.1.2502
4.403,-222.258,59.982,119.885,1.005,-19.764,0.056,-4.181,-7.229,-3.909,-3.31,-0.519,12.254,18.584,82.277,-19.987,0.057,-8.539,0.0,16.0,0.778,2.0,2.0,3.0,7.0,2.0,4.403,500.088,2.474,0.0,0.0,0.529,no_motif,343.0,S4_1.1.2503
4.427,-215.374,58.728,119.683,0.706,-20.339,0.348,-4.182,-10.316,-1.095,-1.659,-0.946,13.17,13.063,78.633,-19.528,0.003,-6.468,0.0,15.0,0.958,2.0,6.0,1.0,5.0,3.0,4.427,265.892,2.624,0.0,0.0,0.607,no_motif,739.0,S4_1.1.2504
4.43,-223.753,55.566,120.012,0.741,-20.572,0.395,-1.514,-9.727,-3.489,-1.45,-0.835,11.342,20.064,74.731,-17.305,0.173,0.052,0.0,15.0,0.601,2.0,2.0,1.0,7.0,3.0,4.43,323.721,2.784,0.0,0.0,0.588,no_motif,240.0,S4_1.1.2505
4.431,-218.532,53.588,120.225,0.736,-20.491,0.022,-3.858,-6.577,-1.946,-3.167,-0.711,9.855,10.216,88.967,-17.533,0.084,-6.446,0.0,12.0,0.625,2.0,3.0,2.0,8.0,3.0,4.431,588.194,2.935,0.0,0.0,0.535,no_motif,457.0,S4_1.1.2506
4.435,-225.37,47.862,117.974,0.917,-18.987,0.166,-5.543,-6.3,-2.098,-1.782,-0.558,9.401,20.587,91.246,-14.438,0.001,-8.646,0.0,15.0,0.585,2.0,3.0,0.0,7.0,2.0,4.435,393.229,2.725,0.0,0.0,0.559,no_motif,329.0,S4_1.1.2507
4.448,-202.331,51.886,110.108,0.847,-17.265,0.065,-2.633,-6.232,-1.444,-1.11,-0.959,12.211,10.753,72.452,-19.859,0.0,-2.043,0.0,13.0,0.621,2.0,6.0,2.0,4.0,3.0,4.448,402.974,3.006,0.0,0.0,0.494,no_motif,699.0,S4_1.1.2508
4.453,-216.792,56.296,112.554,0.803,-16.378,0.309,-2.895,-8.248,-4.258,-0.254,-0.621,8.506,12.523,75.508,-16.064,0.0,3.463,0.0,15.0,0.564,2.0,3.0,0.0,7.0,3.0,4.453,371.101,2.329,0.0,0.0,0.626,no_motif,352.0,S4_1.1.2509
4.454,-213.038,48.474,109.812,0.798,-18.091,0.35,-4.091,-7.573,-0.913,-2.855,-0.567,8.329,23.122,82.99,-13.909,0.075,-8.458,0.0,15.0,0.593,2.0,1.0,0.0,8.0,3.0,4.454,287.125,2.586,0.0,0.0,0.553,no_motif,137.0,S4_1.1.2510
4.457,-204.369,47.308,112.277,0.584,-14.298,0.415,-3.91,-5.833,-1.836,-0.744,0.039,12.431,14.04,68.031,-17.003,0.003,-2.677,0.0,16.0,1.032,2.0,4.0,0.0,7.0,2.0,4.457,272.077,3.207,1.0,0.0,0.487,no_motif,583.0,S4_1.1.2511
4.468,-199.622,47.679,110.464,0.678,-23.021,0.548,-5.189,-5.933,-3.134,-1.173,-0.615,8.407,10.55,85.122,-17.011,0.01,-3.294,0.0,14.0,0.529,2.0,3.0,1.0,7.0,3.0,4.468,345.946,2.596,0.0,0.0,0.516,no_motif,366.0,S4_1.1.2512
4.478,-222.079,57.212,110.573,0.783,-23.937,0.004,-5.608,-9.292,-2.358,-2.171,1.41,11.862,28.526,71.629,-15.516,0.001,3.439,0.0,16.0,1.195,2.0,4.0,1.0,7.0,3.0,4.478,512.924,4.014,0.0,0.0,0.584,no_motif,481.0,S4_1.1.2513
4.48,-213.218,46.301,110.061,0.814,-20.181,0.48,-2.175,-9.816,-1.184,-2.154,-0.091,6.111,29.017,81.093,-15.878,0.0,-4.701,0.0,14.0,0.64,2.0,3.0,1.0,4.0,2.0,4.48,257.112,2.857,0.0,1.0,0.548,no_motif,387.0,S4_1.1.2514
4.48,-213.443,48.432,107.749,0.946,-15.394,1.022,-3.513,-7.57,-1.054,-0.283,-0.852,9.141,17.107,76.596,-15.086,0.003,0.68,0.0,14.0,0.721,2.0,5.0,1.0,7.0,2.0,4.48,402.086,2.005,0.0,0.0,0.556,no_motif,553.0,S4_1.1.2515
4.483,-240.064,48.258,127.164,0.816,-22.935,0.004,-3.794,-7.369,-1.774,-2.166,-0.845,8.581,26.37,98.426,-18.688,0.38,-7.881,0.0,15.0,0.613,2.0,4.0,0.0,11.0,3.0,4.483,527.903,1.965,0.0,1.0,0.588,no_motif,482.0,S4_1.1.2516
4.484,-212.065,46.422,119.285,0.754,-17.867,2.938,-5.262,-12.79,-1.533,-1.474,-0.416,4.941,20.87,79.194,-15.78,0.013,-2.745,0.0,15.0,0.589,2.0,1.0,0.0,5.0,3.0,4.484,381.123,2.178,0.0,0.0,0.589,no_motif,131.0,S4_1.1.2517
4.49,-246.238,60.627,127.932,0.825,-18.52,0.181,-7.416,-7.973,-2.727,-1.749,-0.631,14.668,17.062,83.142,-16.024,0.0,1.33,0.0,14.0,1.107,2.0,1.0,1.0,10.0,2.0,4.49,390.717,4.62,0.0,0.0,0.632,no_motif,216.0,S4_1.1.2518
4.499,-194.874,49.333,109.191,0.63,-15.87,0.869,-4.205,-4.837,-2.288,-3.058,0.276,10.642,13.365,66.556,-19.952,0.0,-1.278,0.0,13.0,0.593,2.0,4.0,2.0,6.0,3.0,4.499,463.21,3.031,0.0,1.0,0.555,no_motif,618.0,S4_1.1.2519
4.523,-240.753,56.877,114.631,1.526,-20.927,0.19,-3.755,-5.195,-1.462,-2.061,-0.107,10.346,18.259,89.864,-12.737,0.146,-0.32,0.0,17.0,0.767,2.0,6.0,1.0,12.0,2.0,4.523,392.754,3.304,1.0,0.0,0.596,no_motif,694.0,S4_1.1.2520
4.528,-209.093,52.963,118.19,0.649,-22.266,2.322,-5.107,-10.325,-3.045,-2.874,-0.864,7.783,25.166,68.889,-16.322,0.045,-1.584,0.0,16.0,0.616,2.0,4.0,1.0,4.0,3.0,4.528,301.422,2.228,0.0,0.0,0.546,no_motif,438.0,S4_1.1.2521
4.528,-229.712,62.233,123.252,0.74,-18.634,0.145,-5.101,-8.276,-3.267,-2.131,-0.257,11.106,18.175,73.709,-17.832,0.004,0.374,0.0,15.0,0.583,2.0,1.0,1.0,7.0,3.0,4.528,393.428,2.253,0.0,0.0,0.622,no_motif,191.0,S4_1.1.2522
4.552,-213.162,55.001,114.413,0.968,-22.064,1.188,-2.876,-7.716,-3.071,-2.018,-0.304,11.03,17.814,79.556,-18.665,0.009,-5.551,0.0,13.0,0.611,2.0,8.0,1.0,6.0,3.0,4.552,352.654,2.693,0.0,0.0,0.573,no_motif,880.0,S4_1.1.2523
4.558,-230.386,56.002,118.414,0.741,-10.491,0.544,-5.075,-5.019,-2.388,-1.576,-0.756,12.198,14.549,83.751,-21.5,0.037,-4.488,0.0,16.0,0.561,2.0,2.0,1.0,7.0,2.0,4.558,421.822,4.1,0.0,0.0,0.523,no_motif,263.0,S4_1.1.2524
4.561,-236.144,56.208,125.318,0.786,-21.986,0.3,-5.208,-3.447,-2.025,-4.374,-0.744,11.997,13.68,82.219,-11.643,0.002,-0.379,0.0,15.0,0.587,2.0,2.0,0.0,10.0,2.0,4.561,564.002,3.311,1.0,0.0,0.627,no_motif,296.0,S4_1.1.2525
4.569,-231.614,58.587,113.978,0.741,-15.7,1.206,-4.029,-6.308,-1.999,-1.16,-0.726,11.406,14.165,81.537,-12.912,0.279,-2.883,0.0,15.0,0.565,2.0,1.0,0.0,10.0,3.0,4.569,319.026,2.6,0.0,0.0,0.564,no_motif,151.0,S4_1.1.2526
4.571,-194.96,46.85,111.179,0.618,-18.622,0.264,-5.231,-7.036,-1.228,-2.715,-0.963,12.566,14.927,64.122,-20.22,0.002,5.018,0.0,13.0,0.815,2.0,2.0,1.0,4.0,3.0,4.571,261.576,2.44,0.0,0.0,0.495,no_motif,313.0,S4_1.1.2527
4.601,-242.551,59.139,124.012,0.893,-23.469,0.0,-4.288,-8.045,-3.221,-1.547,-0.156,11.637,17.337,78.214,-12.839,0.017,9.466,0.0,12.0,0.682,2.0,7.0,0.0,9.0,3.0,4.601,413.33,2.494,0.0,0.0,0.631,no_motif,962.0,S4_1.1.2528
4.653,-196.433,44.528,111.898,0.688,-15.242,1.75,-4.033,-8.198,-3.444,-1.201,-1.042,4.49,18.433,72.647,-17.164,0.003,-3.028,0.0,14.0,0.663,2.0,1.0,0.0,4.0,3.0,4.653,424.13,3.146,0.0,0.0,0.612,no_motif,148.0,S4_1.1.2529
4.661,-216.956,50.132,119.694,0.689,-17.0,0.644,-4.767,-7.074,-1.333,-2.121,-0.78,10.23,18.405,77.725,-15.585,0.0,-7.241,0.0,14.0,0.617,2.0,4.0,0.0,7.0,2.0,4.661,278.293,3.091,0.0,0.0,0.601,no_motif,443.0,S4_1.1.2530
4.671,-223.387,56.893,110.308,0.919,-17.271,0.385,-3.902,-7.092,-1.997,-0.697,-0.941,7.222,15.508,85.9,-17.233,0.098,-0.04,0.0,12.0,0.648,2.0,3.0,2.0,10.0,2.0,4.671,561.811,1.685,0.0,0.0,0.554,no_motif,455.0,S4_1.1.2531
4.677,-246.524,54.398,127.415,0.829,-22.101,0.066,-4.25,-8.487,-2.417,-3.501,0.427,7.655,20.773,89.068,-15.586,0.009,6.904,0.0,16.0,0.473,2.0,1.0,2.0,7.0,3.0,4.677,366.597,1.687,0.0,0.0,0.577,no_motif,132.0,S4_1.1.2532
4.693,-223.646,43.092,120.964,0.882,-22.456,0.846,-6.434,-8.25,-3.836,-2.981,-1.161,12.84,21.002,92.556,-15.439,0.377,-3.665,0.0,17.0,0.778,2.0,3.0,2.0,9.0,3.0,4.693,594.201,2.329,0.0,0.0,0.487,no_motif,373.0,S4_1.1.2533
4.696,-230.977,56.098,111.302,0.786,-16.495,0.849,-3.496,-8.179,-2.031,-1.733,-0.581,11.566,23.348,70.94,-14.211,0.001,7.508,0.0,16.0,0.709,2.0,5.0,1.0,7.0,3.0,4.696,628.074,2.425,0.0,0.0,0.547,no_motif,511.0,S4_1.1.2534
4.7,-230.131,53.457,120.143,1.114,-19.68,0.073,-2.825,-7.835,-2.651,-2.16,-0.443,17.784,17.522,91.423,-22.112,0.002,-8.981,0.0,12.0,0.689,2.0,2.0,0.0,8.0,2.0,4.7,419.966,3.112,0.0,0.0,0.603,no_motif,302.0,S4_1.1.2535
4.7,-210.412,46.244,107.678,0.871,-22.213,0.022,-3.37,-7.561,-3.198,-0.18,2.154,8.674,11.122,78.681,-12.879,0.138,8.93,0.0,13.0,0.477,2.0,4.0,3.0,9.0,3.0,4.7,661.454,1.676,0.0,0.0,0.5,no_motif,395.0,S4_1.1.2536
4.705,-211.168,56.763,114.018,0.767,-22.185,0.433,-3.214,-4.565,-1.37,-3.954,-1.001,13.185,11.624,80.527,-20.422,0.0,-4.734,0.0,12.0,0.861,2.0,4.0,1.0,5.0,2.0,4.705,334.23,3.026,0.0,0.0,0.378,no_motif,379.0,S4_1.1.2537
4.708,-204.262,49.158,119.326,0.573,-17.461,0.564,-3.889,-4.0,-1.39,-1.781,0.52,10.837,15.015,84.656,-24.849,0.003,-18.311,0.0,14.0,1.452,2.0,1.0,1.0,5.0,2.0,4.708,249.938,8.382,0.0,1.0,0.576,no_motif,166.0,S4_1.1.2538
4.709,-225.124,56.587,117.998,0.767,-22.049,0.06,-2.437,-8.181,-0.812,-2.107,-0.844,9.176,20.942,85.863,-21.323,0.034,-3.843,0.0,14.0,0.634,2.0,9.0,0.0,9.0,3.0,4.709,441.838,3.864,0.0,0.0,0.497,no_motif,1151.0,S4_1.1.2539
4.712,-245.355,58.899,115.785,0.777,-10.755,0.663,-4.224,-11.318,-0.809,-0.655,-0.209,11.598,16.841,86.036,-17.483,0.001,4.921,0.0,12.0,0.575,2.0,2.0,1.0,7.0,3.0,4.712,706.347,2.59,1.0,0.0,0.612,no_motif,233.0,S4_1.1.2540
4.715,-202.614,45.944,107.11,0.596,-17.468,0.274,-2.897,-10.635,-1.288,-3.2,0.239,10.291,17.174,72.518,-14.999,0.173,3.496,0.0,14.0,0.63,2.0,2.0,0.0,5.0,3.0,4.715,345.182,2.216,1.0,0.0,0.475,no_motif,243.0,S4_1.1.2541
4.747,-233.896,66.445,120.427,0.833,-18.301,0.02,-4.71,-10.209,-3.884,0.0,-0.761,14.594,16.327,77.627,-22.644,0.262,2.614,0.0,13.0,0.615,2.0,2.0,2.0,9.0,2.0,4.747,579.775,2.439,0.0,0.0,0.579,no_motif,280.0,S4_1.1.2542
4.785,-216.009,49.184,117.563,0.793,-19.364,0.037,-4.294,-9.096,-2.094,-1.682,-0.253,14.607,14.602,80.948,-16.557,0.106,-3.705,0.0,13.0,0.463,2.0,5.0,1.0,7.0,3.0,4.785,465.705,2.061,0.0,0.0,0.584,no_motif,597.0,S4_1.1.2543
4.787,-217.103,47.592,108.695,0.797,-15.07,0.789,-3.76,-6.559,-1.525,-0.415,-1.047,10.5,17.963,73.999,-12.212,0.011,2.133,0.0,14.0,0.615,2.0,1.0,2.0,9.0,3.0,4.787,590.075,2.27,0.0,0.0,0.545,no_motif,148.0,S4_1.1.2544
4.797,-213.361,42.442,112.76,0.72,-17.487,0.521,-2.31,-7.696,-1.844,-1.7,-0.417,11.698,18.647,79.01,-14.178,0.0,-2.009,0.0,15.0,0.901,2.0,4.0,2.0,6.0,2.0,4.797,479.73,2.413,0.0,0.0,0.622,no_motif,464.0,S4_1.1.2545
4.833,-226.06,37.678,117.695,0.891,-17.133,0.049,-1.678,-5.124,-2.701,-0.56,-0.736,9.63,20.147,95.523,-14.296,0.043,-8.537,0.0,15.0,0.88,2.0,8.0,0.0,11.0,2.0,4.833,572.672,2.949,0.0,0.0,0.612,no_motif,929.0,S4_1.1.2546
4.841,-204.523,56.622,112.558,0.646,-20.429,0.393,-3.148,-9.653,-3.12,-1.557,-1.136,8.606,13.991,73.78,-18.75,0.026,0.535,0.0,16.0,0.559,2.0,2.0,2.0,6.0,3.0,4.841,523.921,2.833,0.0,0.0,0.468,no_motif,261.0,S4_1.1.2547
4.849,-230.594,53.667,120.548,1.014,-23.013,0.051,-4.606,-4.792,-2.616,-2.502,-0.699,14.353,16.122,83.957,-15.98,0.043,-0.105,0.0,14.0,0.645,2.0,6.0,1.0,8.0,3.0,4.849,468.171,2.787,2.0,0.0,0.549,no_motif,838.0,S4_1.1.2548
4.86,-222.46,49.568,116.819,0.802,-16.298,0.328,-2.939,-7.89,-1.95,-3.217,-0.345,11.369,15.197,89.044,-20.787,0.026,-2.407,0.0,15.0,0.872,2.0,2.0,3.0,8.0,2.0,4.86,575.57,2.284,1.0,0.0,0.519,no_motif,314.0,S4_1.1.2549
4.899,-237.836,54.864,125.473,0.754,-21.717,0.197,-5.024,-10.971,-2.794,-2.097,-0.238,8.032,19.204,93.077,-12.111,0.0,-3.912,0.0,16.0,0.525,2.0,9.0,0.0,7.0,3.0,4.899,408.302,1.536,1.0,0.0,0.572,no_motif,1096.0,S4_1.1.2550
4.904,-214.191,53.569,109.56,0.759,-16.802,0.245,-3.479,-5.898,-1.428,-3.284,-1.169,10.708,14.582,81.372,-14.433,0.014,-5.222,0.0,13.0,1.342,2.0,5.0,1.0,7.0,2.0,4.904,244.31,2.806,0.0,0.0,0.573,no_motif,498.0,S4_1.1.2551
4.914,-250.702,57.187,132.121,1.174,-22.011,0.16,-4.61,-5.11,-2.101,-3.632,1.343,11.558,20.409,96.081,-18.559,0.03,-8.424,0.0,17.0,0.771,2.0,6.0,2.0,10.0,2.0,4.914,408.298,2.092,0.0,0.0,0.547,no_motif,790.0,S4_1.1.2552
4.963,-219.34,47.009,127.858,0.759,-17.113,0.668,-1.089,-1.73,-5.717,-1.898,-0.582,6.762,15.047,78.478,-19.207,0.029,-4.972,0.0,18.0,0.688,2.0,4.0,0.0,7.0,2.0,4.963,265.734,3.289,0.0,0.0,0.533,no_motif,584.0,S4_1.1.2553
4.976,-235.762,55.348,130.378,0.725,-20.639,0.129,-3.073,-4.237,-4.277,-1.467,-0.539,9.551,16.599,85.677,-14.596,0.008,-8.846,0.0,16.0,0.53,2.0,4.0,0.0,8.0,3.0,4.976,306.111,3.503,1.0,0.0,0.606,no_motif,450.0,S4_1.1.2554
4.976,-189.825,50.926,109.273,0.652,-16.755,0.49,-3.581,-4.539,-1.307,-2.328,-0.82,12.084,14.892,60.23,-19.655,0.002,-4.764,0.0,16.0,0.648,2.0,6.0,0.0,4.0,2.0,4.976,347.394,3.999,0.0,0.0,0.441,no_motif,583.0,S4_1.1.2555
4.979,-205.456,39.426,122.162,0.983,-20.749,0.133,-1.587,-7.572,-1.563,-2.67,-0.628,8.669,19.756,85.112,-16.936,0.007,-14.11,0.0,15.0,0.981,2.0,2.0,1.0,7.0,2.0,4.979,372.273,3.979,0.0,0.0,0.551,no_motif,305.0,S4_1.1.2556
5.001,-212.245,48.01,122.256,0.679,-28.336,0.165,-2.03,-6.248,-2.57,-3.456,-0.667,10.182,17.934,86.874,-18.223,0.0,-7.325,0.0,16.0,0.553,2.0,7.0,1.0,5.0,3.0,5.001,236.213,2.389,0.0,0.0,0.552,no_motif,687.0,S4_1.1.2557
5.018,-244.129,59.023,143.895,0.75,-28.841,0.287,-3.593,-9.0,-2.514,-4.851,-1.097,11.313,14.724,87.559,-14.422,0.012,-4.098,0.0,16.0,0.789,2.0,3.0,1.0,9.0,2.0,5.018,260.676,3.309,0.0,0.0,0.621,no_motif,386.0,S4_1.1.2558
5.064,-209.155,48.581,117.091,0.697,-16.097,3.735,-3.568,-4.977,-3.301,-1.722,-0.638,5.276,13.871,75.251,-16.503,0.0,-3.477,0.0,14.0,0.77,2.0,6.0,0.0,4.0,3.0,5.064,312.21,3.318,0.0,0.0,0.554,no_motif,647.0,S4_1.1.2559
